Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
47,0,3,1,9,0,34,4,5,1,0,1,2,3,1,5,2,2,5
53,0,3,3,12,2,30,8,3,1,2,0,0,4,1,4,2,0,3
22,3,6,6,23,0,22,8,3,0,1,0,0,3,0,5,2,0,0
33,0,4,3,1,1,25,14,5,0,2,0,1,1,0,4,1,1,4
31,3,6,5,21,2,60,9,3,0,3,0,2,2,1,3,0,2,3
59,2,4,4,8,0,33,13,4,1,1,0,0,4,0,3,2,0,0
22,3,0,0,5,0,51,15,1,1,1,1,2,1,0,5,0,1,1
28,3,0,4,14,0,60,11,1,0,3,0,0,4,1,5,0,1,5
33,3,4,4,3,1,45,2,3,1,2,1,0,3,0,2,0,1,0
37,0,5,5,11,2,55,9,5,0,1,0,2,2,1,5,2,0,2
40,2,0,2,31,1,22,4,3,1,1,0,2,2,0,1,0,0,2
40,0,2,2,8,1,48,3,3,0,1,0,0,4,0,3,0,2,1
50,3,0,2,17,0,60,13,5,0,3,1,0,2,2,2,1,0,5
37,3,1,3,1,1,23,3,2,2,3,0,0,1,0,3,2,2,2
40,3,0,3,33,1,44,10,5,1,2,0,2,2,1,2,2,2,4
51,0,3,2,26,0,51,5,4,1,1,1,0,5,1,2,2,2,1
35,0,3,6,21,0,24,3,3,0,1,0,0,3,0,1,2,1,2
44,2,1,1,21,0,41,9,5,2,0,1,0,4,0,3,1,1,2
33,1,5,6,4,2,20,10,2,2,3,1,2,4,2,4,2,0,4
53,1,3,1,25,0,44,0,2,0,0,1,2,5,1,3,2,2,4
50,3,3,1,13,2,37,10,5,1,0,1,2,1,0,2,0,2,1
58,2,0,6,20,1,48,6,5,0,3,0,2,3,2,4,1,0,3
44,2,1,3,9,1,42,15,1,1,1,1,1,1,0,4,0,1,0
45,0,0,3,26,0,57,10,4,0,3,1,1,2,0,3,1,0,0
53,3,0,1,12,0,39,4,5,0,3,1,0,5,1,1,2,0,0
45,1,2,0,25,1,34,14,1,0,2,1,1,1,0,4,2,2,5
23,0,0,2,30,0,22,4,3,2,1,0,2,1,0,5,0,1,2
44,1,3,3,31,1,29,5,5,0,2,0,2,3,0,5,1,1,2
44,3,2,4,15,0,59,3,3,2,1,0,1,5,2,2,1,1,0
52,1,6,6,22,0,49,3,5,2,1,1,2,3,0,3,0,0,5
26,1,6,0,15,0,58,8,4,1,3,0,1,2,1,3,0,0,0
30,1,5,0,3,1,32,10,3,0,0,0,2,2,0,5,1,2,5
45,0,3,4,19,0,49,14,5,2,3,1,0,3,0,4,0,2,1
57,1,2,2,13,2,20,0,2,2,0,0,2,4,2,1,2,2,1
35,0,0,0,9,2,39,14,5,2,2,0,0,5,2,2,2,2,2
38,3,1,4,12,1,37,11,4,2,2,1,2,1,1,3,2,1,5
32,3,4,2,5,0,23,10,3,2,1,0,0,2,0,1,0,2,0
26,1,2,0,16,1,40,13,1,1,0,1,0,3,0,1,0,0,3
29,0,1,0,30,1,31,14,1,0,1,0,2,5,2,1,0,0,5
49,0,2,1,3,1,52,13,5,2,0,0,2,5,2,3,2,2,0
53,1,6,3,33,1,23,2,3,2,3,1,1,1,0,1,2,1,0
52,1,1,6,21,1,34,11,1,1,2,0,1,4,1,3,2,0,4
31,1,1,3,21,0,35,15,3,1,0,1,1,4,0,3,1,2,3
49,1,5,2,7,2,22,0,3,2,2,1,0,5,0,4,2,2,1
58,0,3,1,9,0,29,14,1,0,1,0,2,1,1,2,0,0,4
43,0,2,2,11,1,60,4,4,0,1,1,2,3,0,3,0,1,4
56,2,3,3,4,0,60,12,5,0,2,0,0,5,1,3,1,0,3
34,2,1,4,6,1,49,0,4,0,1,0,0,3,0,1,2,1,1
55,0,5,0,19,0,41,10,2,1,0,1,1,5,1,5,2,1,3
42,0,0,2,4,1,30,0,2,1,1,0,1,5,2,2,0,0,0
51,1,4,2,16,1,56,3,2,0,0,0,1,5,1,1,1,2,3
57,3,2,2,21,0,24,13,3,2,2,0,2,2,0,5,2,1,1
29,3,2,6,13,1,41,8,4,0,2,0,2,1,0,4,0,1,1
24,3,2,6,33,1,55,1,5,1,1,0,0,2,0,2,0,1,1
44,0,4,0,10,2,35,9,3,2,3,0,0,3,2,2,0,2,5
34,2,0,1,20,2,42,1,1,0,1,1,1,3,1,4,2,0,3
23,1,5,3,7,0,24,9,2,1,2,0,0,4,1,1,1,2,1
44,3,6,1,33,2,30,8,1,2,1,1,0,2,2,3,2,2,1
46,0,1,0,6,1,49,0,5,1,2,0,2,4,1,2,0,0,2
38,2,5,2,23,2,58,4,2,0,3,0,0,3,0,5,2,0,5
35,1,6,4,17,1,43,14,5,2,1,1,2,5,0,4,0,2,5
41,3,5,6,20,0,43,8,2,0,2,1,1,5,0,1,0,0,1
42,3,5,1,32,0,21,0,2,0,0,0,2,4,1,4,1,2,3
50,3,3,1,11,0,59,1,5,0,1,0,1,1,2,3,0,2,5
60,2,1,4,10,1,50,14,2,2,0,1,0,3,0,2,2,2,5
54,0,5,6,13,0,46,9,1,0,0,0,2,3,0,5,0,0,2
31,0,2,4,9,2,34,2,4,1,0,0,1,4,2,3,1,0,5
35,2,5,0,31,0,36,14,2,1,1,1,2,4,0,3,0,2,0
46,3,5,3,18,1,39,10,1,2,3,0,0,5,1,1,1,2,5
56,3,0,1,31,2,59,15,4,0,0,0,0,4,0,3,0,0,2
47,3,2,6,9,2,50,12,4,0,3,1,0,2,0,2,1,0,1
59,3,2,6,17,2,40,6,4,1,1,0,1,3,1,5,1,0,4
48,2,0,6,17,0,49,7,1,2,1,1,0,4,0,5,1,0,0
28,3,3,2,29,2,44,8,5,0,2,0,2,4,1,3,0,0,2
30,0,6,1,24,2,27,7,3,0,1,1,2,5,2,4,0,2,5
24,0,4,4,15,0,28,13,2,1,0,0,0,2,2,4,0,1,5
47,2,5,3,12,2,36,5,3,2,2,0,1,2,2,4,2,0,4
34,3,0,2,9,2,35,8,4,1,2,1,2,3,1,4,1,0,4
59,3,0,3,34,1,36,7,4,2,2,1,2,1,0,2,0,2,1
52,0,3,2,23,0,34,8,2,1,0,0,2,5,0,2,2,2,0
57,3,0,0,3,0,52,3,3,1,3,1,1,4,2,3,2,2,3
49,3,2,3,33,0,21,5,2,1,3,0,0,1,0,2,0,2,0
26,2,1,6,9,2,55,8,1,1,3,0,2,3,0,4,2,2,5
39,1,3,1,20,0,43,11,2,0,2,0,0,2,1,4,2,0,4
59,2,5,2,9,1,52,15,1,1,2,0,0,4,2,1,2,2,4
38,2,0,5,23,2,37,2,2,1,2,1,2,3,1,1,1,0,1
60,2,5,0,1,1,43,2,3,2,3,0,0,4,2,1,2,1,4
48,1,4,3,1,0,57,11,2,0,2,1,0,3,0,2,2,2,5
45,2,4,5,17,2,39,13,4,0,3,1,1,3,0,2,2,2,2
32,1,3,1,32,2,21,13,3,1,2,0,2,2,0,5,1,2,0
52,0,6,6,23,0,26,5,2,0,3,1,0,5,1,2,0,2,2
26,0,3,1,2,1,51,13,2,2,3,1,1,3,1,2,2,2,5
38,2,6,5,31,2,55,9,2,0,3,0,0,4,1,2,1,1,1
23,2,5,5,24,1,47,11,3,0,3,1,2,1,0,4,0,1,4
29,0,6,0,18,1,57,15,4,0,0,0,1,3,1,4,2,0,4
49,1,3,2,11,2,37,1,4,2,2,1,0,2,2,3,2,1,3
29,0,3,2,16,0,36,10,1,1,3,0,2,1,1,3,1,2,2
36,0,6,3,20,0,36,14,2,2,3,1,0,5,1,5,0,0,4
44,0,2,6,28,2,28,5,3,1,2,1,0,3,0,5,0,1,3
31,1,1,4,30,1,23,5,1,1,3,1,0,2,1,4,1,1,4
58,1,5,2,22,0,25,12,3,2,0,0,1,5,2,1,0,1,5
49,3,5,6,30,0,28,10,5,1,2,0,2,4,2,2,1,1,3
55,0,0,5,22,1,39,8,1,2,3,0,0,5,0,2,2,0,3
51,3,5,1,12,0,44,2,3,0,1,0,0,1,1,4,2,2,1
27,2,5,2,6,0,22,0,5,1,3,1,1,3,1,5,0,1,0
56,0,1,6,19,0,46,5,5,1,3,1,2,5,1,2,2,0,1
24,0,3,3,12,0,30,13,5,0,0,1,1,3,2,5,0,1,1
24,1,5,3,26,0,42,5,3,0,0,0,1,3,1,2,2,1,2
29,0,1,2,10,1,31,3,4,1,1,1,0,1,0,4,2,2,2
58,2,5,0,8,0,44,3,2,0,1,1,2,2,0,1,2,0,3
31,3,0,6,28,2,53,1,3,1,2,1,0,2,0,2,2,0,2
30,3,1,6,14,2,47,9,4,0,1,0,2,1,1,2,0,1,2
43,1,4,1,7,1,31,14,5,1,0,0,0,4,0,3,0,1,1
26,3,6,3,28,0,50,14,4,0,2,0,0,1,1,4,2,2,3
45,3,6,5,20,1,55,2,1,1,2,1,2,4,2,5,2,2,4
22,0,3,0,23,1,37,11,1,2,0,1,0,2,0,1,2,2,0
50,0,0,3,31,0,57,5,2,1,3,1,2,1,1,5,1,1,3
48,2,6,1,34,0,27,14,4,0,1,0,1,4,2,2,1,2,2
58,1,1,2,33,2,43,11,2,1,3,1,2,5,2,5,1,0,2
35,0,2,3,5,2,28,5,5,0,1,0,2,2,1,3,1,0,2
53,2,4,5,19,1,46,11,4,2,2,0,1,5,0,2,1,0,1
25,3,6,4,27,2,36,10,2,2,2,0,1,2,1,2,0,2,2
53,0,3,3,18,2,48,10,1,1,3,0,0,1,2,4,0,0,1
29,3,2,1,13,1,36,12,1,0,2,1,2,1,1,1,1,0,2
25,2,2,6,26,1,56,0,5,0,1,0,0,1,0,4,2,0,5
31,2,0,1,2,1,51,0,2,0,0,0,1,1,1,5,1,2,2
52,1,5,3,14,2,29,7,2,2,3,0,2,3,1,4,1,1,5
34,3,4,4,4,2,56,14,1,2,3,1,0,4,1,3,0,1,1
45,0,3,6,21,0,31,4,2,1,1,0,2,5,0,1,1,1,4
47,2,6,2,9,0,38,8,3,2,3,1,0,3,2,2,0,0,2
27,2,5,5,16,1,32,4,4,2,0,0,2,3,0,1,1,1,2
26,2,5,5,14,1,35,3,2,0,2,1,0,3,0,1,1,2,5
37,2,3,3,10,1,56,10,4,1,1,0,2,5,0,4,1,0,0
60,1,3,5,34,1,60,11,3,1,2,1,0,2,2,2,2,2,0
29,2,2,2,13,0,44,15,5,0,1,1,2,2,1,3,2,1,4
27,2,4,1,14,1,30,4,4,1,0,1,0,5,0,2,2,0,0
36,2,4,5,11,2,38,1,2,2,3,1,2,2,1,2,2,0,0
52,0,0,1,31,2,35,5,5,0,2,1,2,5,0,2,2,2,2
37,0,2,2,6,1,60,9,3,2,1,1,0,4,2,4,0,0,2
55,1,6,4,1,2,59,6,5,0,3,0,2,3,2,1,2,1,0
51,0,5,3,26,0,24,3,3,1,2,1,1,2,2,1,2,2,4
37,1,5,4,29,2,26,10,3,1,0,1,2,3,1,4,0,0,1
28,1,3,4,23,0,58,9,3,2,3,1,2,2,0,2,2,0,2
28,2,4,4,17,0,32,5,3,1,2,1,0,4,2,2,0,0,3
47,1,5,4,20,1,21,0,4,1,3,0,2,3,0,4,0,1,1
23,1,0,2,28,2,39,10,1,0,0,1,2,3,0,1,1,2,1
32,2,3,0,28,1,53,3,3,2,1,1,0,1,1,3,2,0,4
38,2,2,4,32,0,20,3,4,1,2,1,0,3,0,3,0,0,3
22,3,4,5,1,1,39,12,1,0,0,1,1,5,1,4,1,0,1
32,0,3,2,14,1,46,3,1,2,2,0,1,5,0,2,2,2,2
22,1,1,6,6,2,28,13,4,0,1,1,1,1,0,1,0,0,3
46,0,6,1,8,0,44,10,1,2,2,0,2,3,1,3,2,1,5
30,2,6,5,33,2,32,7,2,0,3,1,2,1,2,2,0,0,2
25,1,4,1,3,0,54,4,5,1,0,0,1,3,0,2,1,1,2
49,1,4,1,22,0,36,8,1,1,1,1,1,5,0,3,0,1,2
51,3,1,4,6,2,52,9,1,2,3,0,0,4,1,1,1,2,4
57,3,1,2,16,2,26,6,4,2,1,0,0,1,2,3,1,0,0
58,0,6,2,30,0,36,0,3,1,0,1,0,4,1,4,0,1,3
45,3,5,5,3,2,27,15,4,1,2,0,2,2,0,4,1,2,4
32,3,3,1,25,1,56,11,1,2,3,1,2,1,2,5,1,1,3
45,2,0,4,15,0,53,10,1,0,3,1,2,2,2,1,2,1,5
28,1,2,6,31,2,35,8,2,2,0,0,1,2,0,4,0,2,0
22,2,2,2,31,2,57,3,5,2,3,0,2,5,0,1,2,2,4
41,2,5,3,26,2,36,10,1,2,0,0,2,5,0,2,2,0,2
37,2,3,0,22,1,47,0,3,2,3,1,1,4,2,4,0,0,2
25,1,5,0,31,2,36,8,5,0,2,0,1,5,1,1,1,0,1
33,1,3,4,4,0,55,14,2,2,2,1,1,5,0,2,0,1,5
50,0,5,3,30,0,27,9,1,0,1,1,0,2,1,1,2,0,0
56,3,3,6,26,2,24,14,5,0,2,1,0,1,0,5,0,0,2
51,2,3,3,34,1,29,2,5,1,1,1,0,1,1,3,1,0,4
42,2,1,1,32,1,37,10,4,2,1,0,0,5,1,3,0,0,1
50,0,0,5,5,1,53,7,1,2,1,0,0,4,1,1,0,1,2
48,2,5,4,15,1,60,14,3,1,1,1,1,5,1,1,1,0,0
22,2,3,4,18,0,37,2,2,0,2,1,1,2,1,2,2,2,1
30,0,1,0,13,2,27,14,5,0,0,0,1,2,1,5,2,2,2
44,1,3,5,33,2,55,0,1,2,3,0,0,4,2,2,2,2,0
23,0,6,2,4,1,20,11,4,2,2,0,0,3,2,3,0,1,2
55,0,6,6,4,0,37,8,3,1,1,0,1,5,0,3,1,2,3
35,2,4,5,18,0,54,11,5,1,2,1,0,3,2,3,1,2,5
55,2,6,0,35,1,38,9,5,1,3,0,0,2,0,4,1,0,3
57,3,4,3,3,2,48,6,3,1,1,1,2,1,0,2,1,2,4
32,0,4,5,34,2,43,9,5,0,2,0,0,4,0,3,2,1,1
22,3,6,2,13,1,29,0,4,0,0,1,0,3,1,4,1,1,2
55,2,3,6,2,1,40,9,1,2,0,0,0,4,2,5,2,0,5
47,3,1,0,19,2,33,1,2,1,3,1,0,4,0,2,0,0,0
44,0,1,6,21,0,53,15,2,0,1,1,1,5,1,5,0,1,4
58,3,3,5,26,1,54,15,2,2,0,0,1,4,0,3,0,0,3
56,1,4,5,1,2,44,0,1,2,0,1,2,3,2,2,1,2,0
40,1,6,3,27,2,41,4,1,2,1,1,0,2,2,2,1,0,4
56,0,4,3,33,2,25,12,1,0,0,0,0,4,2,4,0,1,4
45,0,6,6,7,2,21,15,4,0,1,1,0,1,0,5,0,2,5
56,2,5,2,17,2,53,11,4,1,0,0,0,4,0,1,1,2,1
30,0,3,1,2,0,41,0,1,2,0,1,1,4,2,1,2,2,5
34,1,3,3,12,2,41,0,1,1,2,0,1,4,0,3,0,1,5
57,0,0,5,21,0,42,15,1,1,1,1,0,2,1,3,0,2,4
32,0,6,2,1,0,23,14,2,0,0,1,0,1,0,2,1,0,4
46,2,3,5,20,2,41,8,5,1,0,0,0,5,2,1,1,1,3
40,1,1,0,9,2,52,0,2,2,1,1,0,1,2,3,1,1,4
60,0,1,6,11,0,26,9,5,2,3,1,1,1,2,3,2,0,3
37,3,3,5,18,2,20,5,2,0,0,0,2,2,0,2,0,0,1
54,3,4,1,12,0,21,0,5,0,3,0,2,1,0,3,2,0,1
38,0,5,5,29,0,24,5,1,1,0,0,2,2,1,3,2,2,1
50,3,5,0,33,2,58,4,3,2,3,1,1,3,0,2,1,1,1
46,1,6,3,15,1,29,12,4,1,1,0,0,5,1,4,2,1,2
26,0,2,2,14,0,55,0,3,1,2,1,1,1,0,4,2,1,2
52,2,1,0,30,2,32,7,3,1,2,1,2,1,2,4,1,2,4
51,2,6,3,28,2,29,3,4,0,0,0,0,1,2,5,0,2,0
30,0,3,0,27,2,58,4,2,0,1,1,2,4,2,3,0,2,3
38,2,2,4,19,0,23,10,3,2,1,1,1,1,1,3,0,0,1
24,2,6,2,30,0,20,2,4,2,2,1,1,4,0,1,2,0,1
43,0,4,6,26,1,50,11,1,2,0,1,1,3,2,5,1,2,3
56,1,5,2,28,0,29,7,4,2,2,0,2,1,1,4,1,2,0
36,0,3,6,16,0,60,1,1,2,3,0,1,2,0,2,2,1,5
26,1,2,5,21,1,41,3,3,1,1,0,1,5,0,2,1,0,2
26,0,4,1,3,1,28,13,1,0,3,0,1,4,0,2,2,0,3
37,1,3,1,3,2,53,0,3,0,1,0,2,3,2,2,1,0,5
59,2,2,1,3,2,56,13,2,2,2,0,1,3,2,1,0,1,5
58,1,4,5,25,2,55,1,3,1,0,1,1,2,0,5,1,0,4
36,1,6,5,34,0,33,5,4,2,0,0,1,2,1,3,1,0,5
59,1,5,0,16,1,47,7,3,0,3,0,0,5,2,1,0,0,1
56,3,5,2,11,0,33,1,2,0,2,0,0,1,2,5,2,1,2
23,2,4,5,34,1,44,3,2,2,2,1,2,5,1,3,0,1,3
24,0,0,1,4,2,56,13,1,1,3,0,0,3,0,4,1,2,1
28,2,5,3,7,2,59,6,3,0,2,0,2,4,0,1,1,1,4
31,1,1,6,27,2,39,2,1,0,1,0,1,5,1,4,0,2,2
38,3,6,3,25,0,37,6,1,0,0,1,0,3,0,5,0,2,0
56,0,2,1,30,2,60,3,5,0,0,0,0,1,1,2,0,2,3
47,3,0,4,21,2,51,6,5,2,3,1,0,1,2,2,2,1,2
47,3,4,0,19,0,26,11,5,0,3,1,1,4,2,1,1,2,0
43,0,4,0,19,2,46,2,3,1,1,1,1,4,2,1,0,0,5
27,2,0,3,33,2,33,10,4,2,1,0,0,2,0,1,1,1,2
25,3,6,6,26,0,23,8,5,0,3,0,2,2,2,2,2,1,1
35,3,6,6,3,2,21,6,3,1,1,1,0,3,0,4,0,0,2
50,1,2,3,22,0,39,1,3,0,2,0,1,3,2,3,0,1,0
30,3,1,2,12,2,26,11,3,0,3,1,1,2,1,3,1,2,1
32,1,4,4,4,2,58,3,5,1,0,0,2,1,0,3,0,2,1
54,3,6,3,1,1,48,11,4,2,0,1,2,1,2,5,2,2,0
23,1,1,5,26,0,33,6,3,2,0,1,1,2,2,3,1,2,0
29,3,0,0,35,0,25,12,4,1,0,0,0,4,2,4,1,2,2
41,2,3,5,2,0,48,13,3,1,1,0,1,5,0,3,0,0,2
39,1,0,6,18,1,53,3,1,2,3,0,1,3,2,2,1,0,2
22,1,6,2,22,0,60,3,5,2,3,0,2,1,0,2,2,0,0
48,2,2,3,30,2,50,8,4,1,2,0,0,3,0,4,0,2,2
52,1,1,0,23,1,21,11,5,2,2,1,1,1,2,3,0,2,0
28,1,0,1,29,2,43,9,4,1,2,1,2,1,1,1,1,1,2
36,3,3,3,1,2,31,8,3,1,0,1,0,4,2,1,0,2,5
29,2,0,1,33,0,58,5,4,2,3,1,2,5,1,3,0,0,2
26,1,5,1,32,1,21,8,5,2,2,0,2,4,0,4,1,2,4
27,0,2,3,31,0,60,7,1,2,1,1,0,2,0,5,2,1,3
31,3,5,0,14,0,30,15,4,0,3,1,0,4,1,5,1,2,2
47,3,6,2,19,2,30,4,4,2,0,0,0,1,1,4,2,0,0
45,0,0,3,28,2,49,12,1,2,3,1,0,5,2,5,0,0,1
50,3,6,4,29,1,33,12,4,0,0,0,2,3,2,3,0,1,3
46,1,1,1,5,2,56,5,3,2,3,0,2,4,0,3,0,2,0
24,1,6,2,15,2,46,14,3,1,1,1,1,4,1,4,2,2,5
24,1,5,3,13,2,28,6,4,2,1,0,0,2,1,3,2,2,1
53,3,5,6,9,0,25,7,3,0,0,0,0,5,0,3,0,0,0
45,1,6,2,26,2,57,11,4,1,0,0,2,2,2,3,2,0,5
37,0,6,0,27,0,52,2,1,2,0,0,0,4,2,1,1,0,1
29,0,2,3,26,2,34,15,5,1,1,1,0,5,2,4,1,2,5
38,3,0,4,6,0,56,9,4,2,3,0,0,3,1,3,0,2,4
60,3,6,3,3,2,25,11,4,1,1,1,2,1,0,2,1,0,2
47,0,5,2,29,0,43,1,3,2,1,1,2,4,0,4,1,1,3
40,3,1,0,10,1,30,4,5,2,3,0,1,3,1,2,2,0,2
48,3,6,3,26,0,40,4,5,2,2,1,0,5,1,1,0,1,4
44,0,2,6,20,0,20,10,5,0,1,0,2,5,1,4,0,1,0
37,2,2,1,13,0,50,15,5,2,1,1,1,4,2,3,1,1,1
37,1,2,2,25,1,57,2,3,2,2,1,1,4,0,1,2,2,4
50,2,5,0,4,2,48,10,4,0,3,1,2,3,2,5,1,0,2
57,3,2,0,35,2,28,10,2,1,0,0,2,2,1,3,0,1,0
42,2,1,0,11,2,29,12,2,1,3,1,0,5,2,1,2,2,5
24,1,3,5,1,1,47,2,5,0,2,1,0,1,2,2,1,0,1
25,1,4,6,21,1,45,5,5,2,2,0,2,1,1,2,2,1,3
39,2,2,1,26,1,26,9,2,2,1,0,2,4,2,2,1,2,1
40,3,2,5,2,2,30,4,2,0,2,0,2,3,1,2,0,2,0
29,1,4,4,29,1,51,7,2,2,3,0,2,2,0,3,1,1,2
56,3,1,5,6,0,43,8,3,1,2,1,0,4,1,2,1,1,1
29,3,4,3,11,0,28,4,1,2,2,1,1,4,2,5,0,2,2
23,1,6,3,31,1,51,7,1,2,0,1,2,5,0,1,0,2,3
49,2,5,0,33,2,44,11,4,2,0,0,1,3,0,5,1,0,3
55,1,6,5,10,1,27,0,1,2,0,1,0,3,1,3,2,0,2
38,2,3,0,26,1,56,12,1,2,0,1,2,3,1,3,1,1,1
40,1,1,5,31,2,56,4,4,0,1,1,2,4,1,2,2,2,4
34,2,4,3,23,0,40,6,3,2,1,0,2,1,1,4,2,2,2
52,1,2,1,30,2,22,6,5,0,3,0,1,3,1,2,0,0,2
31,3,4,1,21,0,22,14,1,2,3,0,0,4,2,4,1,2,3
54,1,3,1,22,0,60,8,2,2,3,0,1,5,1,1,2,1,0
47,0,2,0,24,2,45,1,1,1,0,0,2,3,1,2,1,0,5
39,2,6,5,1,0,45,5,1,2,1,1,0,1,2,4,0,1,4
52,1,5,5,34,0,37,15,2,0,2,0,2,3,2,4,1,2,1
26,2,2,1,2,1,56,9,3,0,3,1,0,2,0,3,0,2,3
34,3,6,2,26,0,26,15,1,0,2,0,2,2,1,2,2,1,2
26,2,1,0,18,2,53,4,2,0,1,1,0,5,0,4,1,2,4
50,2,6,4,5,2,23,0,4,1,2,1,1,4,0,4,1,0,3
51,2,0,6,20,0,47,10,1,1,2,0,2,4,2,1,2,2,2
55,0,1,5,19,2,20,6,4,2,0,0,2,1,0,3,1,1,4
31,1,4,0,31,2,38,9,4,1,3,1,2,5,2,2,2,0,0
48,0,1,0,24,2,29,1,2,0,2,0,2,1,2,1,0,2,3
43,3,4,4,3,2,39,1,1,0,2,1,1,3,2,3,1,2,2
32,2,4,4,1,0,49,7,4,1,3,0,1,5,1,3,2,0,5
38,3,3,0,24,2,20,1,1,0,1,0,1,5,0,4,1,0,4
30,3,2,1,13,2,60,14,4,1,3,0,2,5,0,5,0,2,2
28,3,0,3,29,0,37,8,2,0,1,1,1,2,0,4,1,2,1
30,2,5,5,28,2,47,6,5,2,1,0,1,2,2,4,2,0,1
54,1,6,6,7,2,38,10,3,0,1,0,0,3,0,2,2,0,5
43,3,2,1,27,0,54,0,3,2,3,1,0,3,0,2,2,0,0
40,2,3,4,34,0,37,9,5,2,0,1,1,5,1,2,1,1,5
53,1,1,0,6,2,37,4,1,0,1,0,2,4,0,3,2,0,1
31,3,3,0,12,1,29,9,2,2,0,0,2,2,2,4,2,2,3
35,3,3,1,9,0,29,8,1,2,3,1,1,2,1,4,2,0,5
25,0,2,3,22,1,58,10,4,2,0,1,0,1,0,4,2,0,0
42,0,4,3,18,2,20,2,3,0,3,0,0,3,0,4,0,1,3
52,3,1,4,22,0,56,2,1,0,1,1,1,2,0,2,2,2,3
58,3,2,0,3,1,59,7,4,2,2,0,1,1,1,3,0,2,0
51,0,6,1,3,0,55,4,1,2,2,0,1,3,0,1,2,1,1
55,2,0,4,33,1,43,5,4,1,3,0,0,4,1,3,1,0,2
30,1,4,0,16,0,30,12,2,2,1,0,1,1,1,1,0,1,3
28,0,6,1,18,0,32,10,3,1,3,1,2,1,0,4,0,2,3
60,2,5,6,13,0,39,8,5,1,0,0,2,5,2,4,2,0,2
45,0,2,4,13,0,37,7,4,1,3,0,1,3,1,4,2,0,0
51,3,2,5,23,0,28,4,5,2,2,1,1,4,1,4,2,1,5
53,0,5,4,7,1,29,2,1,0,2,0,2,2,2,1,2,1,5
24,2,0,5,4,0,25,8,5,1,2,1,1,2,1,4,2,1,0
52,2,4,6,32,1,34,12,2,1,3,1,2,5,0,1,2,2,4
27,3,2,1,28,0,54,12,1,1,1,0,1,2,1,4,0,2,3
43,3,0,6,2,1,54,14,5,0,0,1,1,3,2,5,0,0,0
40,2,2,6,3,2,42,10,4,0,2,1,0,2,0,2,2,0,5
36,1,4,3,30,2,54,14,5,1,3,0,0,2,0,1,1,2,1
22,1,1,6,30,1,60,3,4,2,3,1,2,5,2,3,0,2,3
33,0,5,3,20,0,44,6,3,1,3,1,2,1,1,3,0,0,3
60,3,6,2,23,0,31,4,3,0,3,1,1,1,2,3,2,1,4
28,0,5,0,6,2,27,7,4,1,1,1,2,2,1,2,1,2,5
33,1,3,3,13,0,21,3,1,1,0,1,0,1,1,5,1,0,4
53,0,1,0,1,1,39,6,5,0,2,1,2,2,0,3,0,2,4
56,0,6,2,35,0,25,13,2,1,0,0,0,1,0,3,2,2,0
34,3,0,2,9,1,51,8,2,0,0,0,1,5,2,4,2,1,1
37,1,5,6,10,2,48,12,1,0,2,1,0,3,0,2,1,1,4
22,3,3,2,16,1,26,9,4,0,2,0,2,5,0,4,0,2,2
44,2,1,6,9,2,49,6,4,1,3,0,1,1,2,5,0,2,3
27,1,3,4,5,2,22,2,4,1,0,0,0,1,1,1,2,2,0
49,0,0,4,14,1,36,3,1,2,1,0,0,2,1,2,2,0,0
55,0,2,3,9,0,42,9,2,1,2,1,0,2,1,1,2,1,5
53,2,5,5,5,2,38,2,3,0,3,1,1,5,1,2,2,0,3
38,3,4,2,35,1,54,3,4,1,1,1,2,5,1,4,2,0,2
39,2,3,1,34,2,31,14,5,0,1,0,2,3,0,3,2,2,1
56,2,4,1,16,1,44,12,4,2,0,1,1,2,1,4,2,1,0
48,2,4,1,13,1,43,6,1,0,1,0,2,3,2,4,2,1,5
24,3,5,3,19,2,47,4,2,2,1,1,0,5,2,4,0,0,2
28,2,5,5,2,0,28,2,1,2,0,1,2,4,0,1,2,1,4
58,3,2,6,18,1,33,13,5,0,3,1,2,3,1,3,2,1,1
35,1,2,3,31,0,58,0,2,1,1,0,1,4,2,5,2,2,5
60,1,5,0,5,1,57,0,2,0,2,0,0,3,0,2,1,2,1
54,3,0,3,18,2,45,14,1,1,3,0,2,2,0,1,1,0,0
30,1,4,5,30,2,32,12,1,1,0,0,2,1,0,4,2,1,5
46,2,2,3,19,1,22,12,4,1,0,1,0,2,2,4,0,0,5
49,1,5,5,15,2,50,9,1,0,1,0,2,3,2,3,0,0,4
47,1,0,3,10,2,21,15,2,1,3,0,2,3,1,2,2,1,4
26,3,3,0,6,2,60,8,3,2,2,0,0,2,0,4,2,1,3
47,0,1,6,20,1,34,5,3,2,1,0,0,5,2,1,0,0,3
52,2,4,0,35,1,27,5,4,0,2,0,1,2,1,3,2,2,1
27,3,0,1,23,0,25,10,4,2,1,1,0,4,2,2,0,0,3
59,3,6,1,8,1,22,13,4,2,2,1,0,1,0,3,1,0,0
45,3,1,6,12,2,42,14,3,1,3,1,2,1,0,2,2,2,1
